Number of Required CFS,Size,Dissimilarity Distance,Dissimilarity Count,Actionability,Diversity Distance,Diversity Count,Alignment,Runtime (in seconds)
13,0.07692307692307693,2.9534161490683224,0.2608695652173913,0.07692307692307693,0.0,0.0,0.0082608695652174,13.659429724000802
